customer_id,nombre,email,telefono,fecha_registro,antiguedad_dias,ciudad,tipo_cliente,canal_principal,tiene_contrato,num_envios_6m,valor_total_6m,ticket_promedio,dias_ultimo_envio,num_reclamos_6m,tasa_entrega_exitosa,nps_score,churn
CLI009815,Mónica Natalia Escobar,betancurfrancisco@example.com,(+57)6069285911,2019-05-03,2069.0,Pereira,Empresa,App,0,11.0,668800.0,60800.0,137.0,,0.9382,8.3,0
CLI001048,Ángela González Delgado,patricia98@example.org,3062333296,2021-10-02,1186.0,Bucaramanga,Natural,Web,0,3.0,,9800.0,103.0,0.0,0.7072,3.9,1
CLI005637,Sandra Martha González López,dfigueroa@example.net,576083568966,2019-08-25,,Bogotá,Empresa,Web,0,14.0,660800.0,47200.0,57.0,3.0,0.9487,10.0,0
CLI002969,José Vargas,romerolucy@example.org,3061376103,2022-10-13,810.0,Cali,Natural,App,0,5.0,84000.0,16800.0,13.0,0.0,0.8288,6.7,0
CLI004076,Alexander Leal,giraldoelsa@example.org,+576061686008,2023-05-18,593.0,Medellín,Natural,Web,0,4.0,47600.0,11900.0,13.0,0.0,0.8942,8.7,0
CLI005289,Claudia Marcela Quintero,carolinagonzalez@example.net,+57 308 154 96 10,2022-01-19,1077.0,,Empresa,,0,16.0,654400.0,40900.0,10.0,1.0,0.94,2.5,0
CLI007923,Carolina Tatiana Vélez García,sbuitrago@example.net,+57 325 094 93 99,2019-11-14,1874.0,Bucaramanga,Ecommerce,Punto físico,1,20.0,336000.0,16800.0,112.0,1.0,0.8736,1.9,0
CLI008103,José Edison González Oviedo,ruizjosefa@example.org,+57 609 429 64 88,2023-04-25,616.0,Barranquilla,Natural,,0,2.0,14000.0,7000.0,193.0,0.0,0.9706,5.8,0
CLI009071,Elizabeth Nelcy Hernández Ortiz,caropablo@example.net,(+57)3182014831,11 Dec 2019,1847.0,Bogotá,Natural,API,0,5.0,49000.0,9800.0,,1.0,0.9432,8.2,0
CLI003773,Stella Herrera Cortés,freddy62@example.net,57 307 892 00 10,26 Jan 2021,1435.0,Barranquilla,Empresa,Web,1,20.0,,45600.0,58.0,3.0,0.8812,7.5,1
CLI000618,Milena Adiela Cardona Romero,doris82@example.com,018008265257,2020-11-17,1505.0,Medellín,Empresa,API,0,,768400.0,45200.0,10.0,0.0,0.8501,5.4,0
CLI008736,Elizabeth Olga Gómez Muñoz,mosqueraalexander@example.org,304 613 22 66,2019-07-24,1987.0,Bogotá,Natural,App,1,4.0,48400.0,12100.0,34.0,4.0,1.0,8.5,1
CLI003124,Eduardo Suárez Medina,rodriguezantonio@example.net,(+57) 306 216 57 00,2020-02-11,1785.0,Medellín,Ecommerce,Punto físico,0,15.0,337500.0,22500.0,229.0,2.0,0.804,1.4,1
CLI005582,María Castrillón Castillo,danielprada@example.com,+573216003048,2021-01-02,1459.0,Medellín,Natural,App,1,2.0,,7700.0,49.0,0.0,0.8372,3.9,0
CLI003911,José Julián Mendoza Pérez,luzherrera@example.org,+573038870007,2022-06-25,,Cali,Empresa,API,0,15.0,17929000.0,47800.0,70.0,1.0,0.8484,6.3,0
CLI009296,Karol Torres González,mercedescastano@example.com,(+57)3270920496,2022-09-17,836.0,Medellín,Natural,App,1,4.0,55200.0,13800.0,80.0,0.0,0.9872,10.0,0
CLI000767,Alberto José Pérez Jiménez,ggaviria@example.net,318 974 86 97,2020-03-19,1748.0,Bogotá,Natural,Punto físico,1,5.0,,10800.0,,1.0,,6.3,0
CLI006713,Carol Torres,tcardenas@example.net,302 449 24 43,2021-01-13,1448.0,,Natural,Web,0,2.0,20600.0,10300.0,1.0,0.0,0.9263,5.1,0
CLI001990,William Ardila Gallego,diazeliecer@example.com,573221529382,2019-12-02,1856.0,Bogotá,Empresa,,0,,,35400.0,6.0,0.0,0.8377,4.8,0
CLI006595,Manuel Manuel Ortiz Castillo,alvarezjames@example.org,(+57) 317 948 51 43,20200123,1804.0,Pasto,Empresa,Web,1,9.0,396900.0,44100.0,,1.0,0.9439,6.5,0
CLI005335,Andrés Vargas,camilocaicedo@example.com,01 8003 751 857,2023-08-16,503.0,Medellín,Natural,,0,4.0,31600.0,7900.0,5.0,2.0,0.9114,4.1,1
CLI009102,Amparo Medina,torocristhian@example.com,574 55 12,24 Jun 2019,2017.0,Cali,Natural,App,1,4.0,52400.0,13100.0,57.0,0.0,0.801,6.5,0
CLI001145,José Gómez Gutiérrez,xiomaramejia@example.com,(+57) 608 790 24 50,2022-06-10,935.0,Medellín,Natural,Punto físico,0,6.0,107400.0,17900.0,131.0,1.0,0.8676,7.8,1
CLI006954,Fabián Ramiro Hurtado Correa,perezandres@example.org,(+57) 318 529 91 94,2019-08-22,1958.0,Cali,Ecommerce,App,0,20.0,392000.0,,57.0,0.0,0.9343,2.9,0
CLI004408,José Alexander Jaramillo Vera,flor81@example.com,57 604 539 81 67,2023-02-28,672.0,Medellín,Empresa,App,0,11.0,306900.0,27900.0,26.0,2.0,0.864,8.2,0
CLI000463,Yuli Gómez Perea,rojasandres@example.org,+576017492224,2022-02-26,1039.0,Pereira,Natural,Punto físico,0,3.0,33000.0,11000.0,20.0,1.0,0.84,5.5,1
CLI006519,Juan Villa,german83@example.net,(+57)3078169697,2022-03-14,1023.0,Bogotá,Natural,API,0,3.0,34800.0,,130.0,1.0,0.7641,5.7,1
CLI009561,María Loaiza,gabrielluna@example.com,609 223 23 00,2020-08-29,1585.0,Barranquilla,Natural,Web,0,6.0,77400.0,12900.0,1.0,2.0,1.0,8.1,0
CLI006129,María Viviana Silva Ortiz,milenajaramillo@example.com,57 316 497 56 71,2022-11-21,771.0,Cali,Natural,App,1,,9100.0,9100.0,1.0,2.0,0.9049,5.5,0
CLI002326,Eugenia Henao Murillo,juanosorio@example.org,(+57)3101693933,2020-11-06,1516.0,Manizales,Natural,API,1,5.0,45500.0,,87.0,1.0,0.9366,2.3,0
CLI007700,Fernando José Vargas,guerrerolorena@example.org,(+57)3165945207,2021-06-11,1299.0,Cali,,Punto físico,0,1.0,7400.0,7400.0,2.0,,0.9307,5.7,1
CLI007309,Juan Rueda,torresstiven@example.org,312 239 35 20,2021-04-10,1361.0,Bogotá,Ecommerce,App,0,22.0,264000.0,,1.0,0.0,0.9161,1.8,1
CLI005493,Óscar Gabriel Castañeda Villa,bgutierrez@example.com,+576027192976,14/07/2022,901.0,Bogotá,,API,0,,105600.0,9600.0,108.0,2.0,0.9753,8.1,0
CLI007278,Jorge Enrique Ospina,aardila@example.com,(+57) 302 293 92 88,2020-03-06,1761.0,Barranquilla,Natural,App,1,3.0,39300.0,13100.0,10.0,0.0,0.8941,7.5,0
CLI007616,Juan Jesús Gil Martínez,antonioorozco@example.com,(+57)3114610532,99/99/9999,1110.0,Bucaramanga,Empresa,App,0,14.0,770000.0,55000.0,80.0,0.0,0.7506,9.0,1
CLI009618,Javier Ardila,wmunoz@example.org,(+57) 308 054 99 58,2022-05-28,948.0,,Natural,App,1,5.0,78000.0,15600.0,14.0,3.0,0.9482,8.3,0
CLI000520,Sandra Díaz,mariajimenez@example.com,3198350265,20210822,1227.0,Cartagena,Ecommerce,Punto físico,0,7.0,115500.0,16500.0,3.0,3.0,0.8258,7.0,1
CLI008547,Piedad Andrea Rueda Lozano,sierrajuan@example.org,+57 315 726 71 20,2021-02-10,1420.0,Barranquilla,Natural,,0,7.0,100800.0,14400.0,1.0,,0.9454,9.0,1
CLI007552,María Elena Castro,ebetancur@example.com,+57 312 976 82 74,2019-06-23,2018.0,Barranquilla,Natural,,0,3.0,59700.0,19900.0,2.0,0.0,0.7343,7.1,0
CLI000829,Sebastián Peña Bohórquez,nellybedoya@example.com,312 475 07 12,2023-06-14,566.0,Cartagena,Empresa,Web,0,14.0,617400.0,44100.0,46.0,3.0,0.8924,6.1,1
CLI007383,Edith Eugenia Cardona Jaimes,svelez@example.net,57 608 773 76 07,2021-11-14,1143.0,Pereira,Ecommerce,Punto físico,0,18.0,288000.0,,13.0,1.0,0.9072,6.7,1
CLI008872,Francisco Aguilar,ramirezfrancy@example.org,606 28 79,2023-11-07,,Cartagena,Natural,,0,7.0,56700.0,8100.0,1.0,,0.9947,3.4,0
CLI001673,Lina Milena Gómez García,gloriamartinez@example.com,316 221 35 06,2022-04-18,988.0,Bucaramanga,Natural,,0,5.0,41000.0,8200.0,,0.0,0.8619,5.3,0
CLI009464,César Mosquera Perea,sandovalcarmen@example.com,576055810722,2020-04-10,1726.0,Bogotá,Natural,App,1,4.0,62000.0,,6.0,4.0,0.9567,7.8,1
CLI001689,María Kelly Sánchez Salazar,jgarzon@example.com,576089681258,2023-09-22,466.0,Cali,Empresa,API,1,,341100.0,37900.0,8.0,1.0,0.83,1.6,1
CLI002871,Felipe Zuluaga,ospinoeugenia@example.com,3058391807,2023-07-16,534.0,Cali,Ecommerce,API,1,19.0,216600.0,11400.0,91.0,2.0,0.7407,8.0,0
CLI006124,Elena Mantilla,munozargemiro@example.com,57 302 731 00 18,2022-12-23,739.0,Medellín,Natural,Web,0,4.0,26400.0,6600.0,23.0,,0.7727,5.8,1
CLI003388,Alfonso Jhon Marín Rojas,david73@example.org,57 302 323 59 16,2021-12-07,1120.0,Pereira,Ecommerce,App,1,25.0,612500.0,24500.0,40.0,1.0,0.9558,6.5,0
CLI003539,Andrés Elkin Hurtado Londoño,yrodriguez@example.com,57 604 417 13 22,01-23-2022,1073.0,Bogotá,Natural,Punto físico,1,3.0,28800.0,9600.0,67.0,1.0,0.7176,8.3,0
CLI003626,Vicente Carlos Bolívar,cantillojorge@example.com,57 607 243 37 66,2021-01-06,1455.0,Cali,Empresa,Punto físico,0,,546700.0,49700.0,3.0,1.0,0.8437,5.4,0
CLI004193,Clemencia Libia Mendoza Fonseca,antonio47@example.net,322 433 54 48,2021-03-18,1384.0,Cali,Empresa,App,0,10.0,740000.0,74000.0,20.0,0.0,,8.6,0
CLI007945,Patricia Vargas Gutiérrez,hgomez@example.org,+573116910737,13/01/2020,1814.0,Cali,,App,1,13.0,455000.0,35000.0,30.0,1.0,0.9267,6.8,0
CLI003910,Ricardo Nelson Díaz Cardona,nubiavega@example.org,57 323 520 00 63,2023-02-21,679.0,Bucaramanga,Natural,Punto físico,0,,28200.0,14100.0,39.0,2.0,0.9874,5.0,0
CLI008419,Jairo Gómez González,martha88@example.org,609 720 03 03,09-06-2023,482.0,Medellín,Empresa,Web,0,,619200.0,51600.0,16.0,1.0,0.9115,5.5,0
CLI006215,Andrés Serrano Montoya,karenduran@example.com,6062235554,2023-11-12,415.0,Bogotá,,Web,1,14.0,826000.0,59000.0,9.0,,0.8474,2.5,0
CLI001714,Elsa María López,morenojuan@example.org,+576076054131,2019-08-04,1976.0,Cartagena,Natural,Web,0,5.0,74000.0,14800.0,35.0,1.0,0.8575,5.1,1
CLI000021,Carlos Carlos Sarmiento Montoya,mariacamacho@example.com,(+57)3209704922,2022-02-19,1046.0,Bucaramanga,Natural,Punto físico,1,1.0,14800.0,14800.0,98.0,2.0,0.8273,3.8,1
CLI005212,Julián Reyes,gmedina@example.org,(+57) 315 475 97 84,2023-07-07,543.0,,Natural,API,1,6.0,76200.0,12700.0,13.0,1.0,0.8028,10.0,0
CLI002228,Adolfo Edgar Gutiérrez Sánchez,mauricio89@example.com,57 605 230 14 44,2021-05-09,1332.0,,Empresa,,0,12.0,607200.0,50600.0,5.0,2.0,0.9449,8.9,0
CLI002378,David Fernando Jiménez García,delia56@example.org,(+57) 310 201 58 12,2023-08-23,496.0,,Ecommerce,Punto físico,0,11.0,236500.0,21500.0,72.0,1.0,0.8975,8.4,0
CLI002046,Aleida Vásquez Quintero,ysalazar@example.com,311 140 19 08,99/99/9999,1701.0,Bogotá,Empresa,App,0,11.0,705100.0,64100.0,23.0,2.0,0.8709,10.0,1
CLI000599,Nancy Pilar Montoya,fgarcia@example.com,(+57) 314 155 70 99,99/99/9999,648.0,Manizales,Natural,Punto físico,1,7.0,40600.0,5800.0,91.0,1.0,1.0,8.6,0
CLI009460,Amelia Marcela Vélez Ruiz,monroyjaime@example.org,309 514 93 99,2021-06-20,1290.0,Manizales,Natural,App,0,7.0,78400.0,11200.0,48.0,2.0,0.8961,10.0,0
CLI001296,Eduardo Enrique Aguilar Vega,natalia67@example.org,57 314 313 03 52,2022-07-12,,Medellín,Ecommerce,Punto físico,0,15.0,,19500.0,46.0,0.0,0.7944,6.5,1
CLI008791,Mauricio Gómez Arias,montoyavictor@example.com,57 311 388 87 56,2020-06-18,1657.0,Cartagena,Natural,Punto físico,0,5.0,49000.0,9800.0,28.0,1.0,0.8964,7.5,0
CLI000592,Javier Luis Camargo Cárdenas,bmena@example.org,57 609 156 58 86,2023-07-12,538.0,Medellín,Ecommerce,Web,0,22.0,347600.0,15800.0,72.0,0.0,0.9181,4.9,0
CLI000222,Andrea García Bohórquez,romeroluis@example.net,326 659 05 34,2022-09-27,826.0,Medellín,Empresa,Punto físico,1,19.0,,22700.0,4.0,0.0,0.9349,,1
CLI007384,Cristian Morales Ramírez,contrerasraquel@example.com,+57 306 777 40 72,13 Feb 2019,2148.0,Bogotá,Ecommerce,Punto físico,1,,,27900.0,12.0,0.0,0.9117,7.8,0
CLI005992,Miguel Ardila Rodríguez,rodriguezcarlos@example.com,57 311 182 80 91,2023-12-08,389.0,Barranquilla,,Web,0,,119900.0,10900.0,8.0,1.0,0.9727,4.3,0
CLI004708,Elvira Marín Escobar,victorhernandez@example.net,(+57) 317 937 70 66,01/10/2021,1187.0,Medellín,Natural,Web,0,3.0,22761000.0,14300.0,11.0,0.0,0.7806,8.4,0
CLI000859,Maira Paula Cruz,romeroelena@example.com,320 727 90 87,2021-08-02,1247.0,Medellín,Empresa,App,0,7.0,184100.0,26300.0,,1.0,0.7419,3.2,0
CLI005263,Eduardo Israel Gómez,gustavogutierrez@example.net,576039541089,2019-03-27,2106.0,Bogotá,Natural,Punto físico,0,3.0,11100.0,3700.0,33.0,0.0,0.8304,7.1,0
CLI005153,Jenny Palacios Garzón,perezesteban@example.net,573213456031,2021-11-21,1136.0,Medellín,Ecommerce,Web,1,26.0,478400.0,18400.0,133.0,1.0,0.7572,4.5,1
CLI008180,Edgardo Benavides,velandiaignacio@example.net,6065408844,2019-05-11,2061.0,,Ecommerce,Punto físico,0,17.0,222700.0,13100.0,8.0,,0.8817,7.3,0
CLI000842,Óscar Santiago Hernández,jdiaz@example.com,57 313 166 50 43,2020-06-15,,Bucaramanga,Empresa,App,0,15.0,520500.0,34700.0,59.0,3.0,1.0,7.7,0
CLI007568,Fernando José Cuéllar,hmercado@example.com,57 320 288 72 28,2022-09-01,852.0,Cali,Natural,App,1,3.0,,5300.0,19.0,0.0,0.7703,6.2,0
CLI002816,César Luis Agudelo Quintero,kbravo@example.net,573259593006,2020-05-23,1683.0,Cali,Natural,Web,0,2.0,13600.0,6800.0,133.0,1.0,0.8006,4.9,1
CLI007748,Yamile Ofelia Ayala Núñez,helena89@example.net,(+57)3102712852,2022-12-31,731.0,Cali,Empresa,App,1,11.0,377300.0,34300.0,1.0,2.0,0.7589,4.4,1
CLI000995,Jhon González Ramírez,campoesther@example.net,(+57) 327 528 82 81,2020-07-30,1615.0,Cúcuta,Ecommerce,Web,0,,304000.0,19000.0,77.0,2.0,0.87,4.1,1
CLI004574,María Pulido,mariasanchez@example.org,6069411956,22/03/2021,1380.0,,Natural,Web,0,2.0,22600.0,11300.0,12.0,,0.8573,,0
CLI001555,Luis Herrera Mosquera,zperez@example.org,01 8008 348 426,2019-03-31,2102.0,Bogotá,Empresa,App,0,12.0,364800.0,30400.0,168.0,3.0,0.7785,10.0,1
CLI005799,José Camilo Hernández,bpalacio@example.com,+573137497389,2022-11-20,,Barranquilla,Natural,,0,,127800.0,21300.0,30.0,1.0,0.7818,,0
CLI005913,María Martínez,felipe29@example.net,573187626394,2019-01-28,2164.0,Cali,Natural,Punto físico,0,2.0,10400.0,5200.0,111.0,0.0,0.8521,4.0,1
CLI008399,Jhon Gómez López,janeth26@example.net,576088932778,2019-12-28,1830.0,Manizales,Ecommerce,Punto físico,1,24.0,446400.0,18600.0,69.0,1.0,0.8117,5.7,0
CLI007693,Yury Gómez Pineda,gonzalezsandra@example.org,018004163005,2021-05-29,1312.0,Medellín,Ecommerce,App,0,16.0,340800.0,21300.0,15.0,,0.8279,8.7,0
CLI007223,Rocío García,gquintero@example.com,573190002536,2023-03-31,,Cali,Natural,Web,1,3.0,31651000.0,18800.0,19.0,3.0,0.883,,0
CLI003015,Mario Manrique,gvasquez@example.com,(+57) 311 641 31 84,2022-07-30,885.0,Bogotá,Natural,App,0,,45900.0,15300.0,104.0,2.0,0.9125,6.0,1
CLI004843,Edith López Caicedo,adriana79@example.org,573050386827,2022-04-17,989.0,Bogotá,,Web,1,4.0,67200.0,16800.0,59.0,4.0,0.9964,3.6,0
CLI004436,Santiago Gómez Andrade,ypadilla@example.com,326 956 44 79,2023-11-30,397.0,Cali,Empresa,API,0,8.0,412800.0,51600.0,23.0,1.0,0.7818,8.0,0
CLI004844,Walter Camargo,ruizsneider@example.org,+57 310 939 80 34,2022-10-11,812.0,Medellín,Empresa,Web,0,11.0,497200.0,,69.0,1.0,,8.5,0
CLI002587,Jorge Flórez Uribe,sandra51@example.net,3111713938,2022-09-09,844.0,Medellín,Natural,Punto físico,0,6.0,,13700.0,156.0,2.0,0.8043,2.3,1
CLI000401,Marleny Delgado,ricardo32@example.net,+57 316 739 04 90,2022-09-10,843.0,Medellín,Ecommerce,App,0,15.0,192000.0,12800.0,144.0,2.0,0.932,,1
CLI003693,Paola Luz Duarte Rincón,jesusmunoz@example.org,+573139331132,2023-04-09,632.0,Bogotá,Natural,Web,1,5.0,46500.0,9300.0,26.0,,0.8652,10.0,0
CLI003134,Alirio Alexander Pabón,carmen67@example.com,57 607 980 81 16,2020-03-13,1754.0,Bogotá,Empresa,Punto físico,1,14.0,890400.0,63600.0,8.0,2.0,0.8774,6.0,0
CLI004611,Jairo Londoño Cortés,stella98@example.org,3078812816,2021-04-27,1344.0,Cartagena,Natural,App,1,5.0,48500.0,9700.0,,0.0,0.9148,7.1,0
CLI002184,Paula Rodríguez Pérez,eduardo51@example.com,+576069837006,23 Dec 2021,,Bogotá,,App,0,11.0,705100.0,,5.0,1.0,0.9443,2.8,1
CLI008611,Alexandra Rosa Moreno Martínez,perezfredy@example.com,+573114806825,2021-07-23,,Bogotá,Empresa,App,1,13.0,832000.0,64000.0,17.0,0.0,0.8547,9.4,0
CLI007145,Luis Arturo Leal Rojas,jorgecaceres@example.net,3126077548,08-07-2022,877.0,Cartagena,Empresa,API,1,15.0,280500.0,18700.0,3.0,1.0,0.853,5.3,0
CLI000060,César Alirio Sánchez Salamanca,cardonajuan@example.net,3299149825,22 Sep 2022,831.0,,Ecommerce,API,0,22.0,294800.0,13400.0,15.0,0.0,0.919,5.3,0
CLI003062,Claudia Rosa Moreno,martha51@example.org,(+57)3227495916,2021-12-09,1118.0,Medellín,Ecommerce,Web,1,16.0,356800.0,22300.0,7.0,0.0,0.9599,5.3,0
CLI003469,Fanny María Ríos,ardilaandrea@example.org,57 608 145 89 29,2021-09-26,1192.0,,Natural,Punto físico,1,5.0,35500.0,7100.0,26.0,0.0,0.9067,7.2,1
CLI007050,Yaneth Mosquera Riascos,gonzalezdeisy@example.com,3197318212,2022-10-16,807.0,Bogotá,Natural,,0,3.0,40500.0,13500.0,86.0,2.0,0.9481,6.2,1
CLI004851,Carlos Granados,juan03@example.org,(+57)3076265076,2021-04-21,1350.0,Bogotá,Empresa,Punto físico,0,8.0,304800.0,38100.0,49.0,1.0,,4.6,1
CLI001329,Fabián Enrique Romero Mantilla,maria96@example.net,+576023031539,2023-12-01,396.0,Bogotá,Ecommerce,Web,1,11.0,270600.0,24600.0,42.0,0.0,,3.8,0
CLI002345,Edwin Ricardo Osorio,santiago13@example.net,+576032324007,2022-02-05,1060.0,Barranquilla,Ecommerce,App,0,15.0,331500.0,22100.0,75.0,1.0,0.8894,7.1,0
CLI008630,Liliana Julieth Pineda,restrepoamparo@example.net,159 97 34,2022-10-31,792.0,Cartagena,Ecommerce,Web,0,25.0,745000.0,29800.0,6.0,3.0,0.8901,,0
CLI003861,Rubiela Lina Zuluaga Romero,juanduarte@example.org,(+57)6013229070,2021-09-16,1202.0,Medellín,,App,0,2.0,21000.0,10500.0,32.0,1.0,0.8381,8.9,0
CLI004194,Diana Gómez García,wruiz@example.com,3142390287,2023-12-03,394.0,,Ecommerce,Punto físico,1,23.0,515200.0,22400.0,48.0,1.0,0.7703,5.9,1
CLI001551,William Eduardo Buitrago Castañeda,uleon@example.org,(+57) 609 768 82 70,2023-02-16,684.0,Bogotá,Natural,App,1,4.0,42000.0,10500.0,13.0,,0.8289,7.3,1
CLI001010,Adriana Socorro Ramos Arias,alba02@example.net,(+57) 327 328 56 58,2020-10-13,1540.0,Medellín,Ecommerce,Punto físico,0,15.0,144000.0,9600.0,3.0,,0.9263,8.1,0
CLI001613,Ana Rocío Tamayo,carolina23@example.net,+573035115524,2021-09-15,1203.0,Bucaramanga,Natural,Web,0,9.0,95400.0,10600.0,52.0,1.0,1.0,5.7,0
CLI002110,Edith Narváez,bpatino@example.org,(+57) 319 065 22 72,2020-08-20,1594.0,Bogotá,Natural,Punto físico,0,5.0,46000.0,9200.0,63.0,1.0,1.0,3.6,0
CLI002655,Fernanda María Hernández,wilson13@example.net,(+57) 322 551 46 90,2023-05-29,582.0,Medellín,Natural,Punto físico,0,,7800.0,3900.0,21.0,1.0,0.9448,6.3,0
CLI000649,Carlos Perdomo,iortega@example.com,57 303 185 43 78,2019-07-05,2006.0,Barranquilla,,Web,1,3.0,35700.0,11900.0,22.0,1.0,0.8688,8.9,0
CLI000880,Diego Moreno Cruz,menacarlos@example.com,+57 326 345 55 47,2019-05-06,2066.0,Cali,Empresa,App,0,,648000.0,,,2.0,0.8789,7.7,1
CLI002767,Inés Jiménez,espinosaadriana@example.org,+576062434746,2020-05-18,1688.0,Medellín,Natural,Punto físico,0,4.0,70400.0,17600.0,25.0,0.0,0.7783,,0
CLI009851,Omar Guerrero Martínez,perezdiana@example.net,573128893305,2022-09-02,851.0,Bogotá,Empresa,App,0,12.0,438000.0,,3.0,0.0,0.901,4.7,0
CLI007933,Fernando Juan Castro Orozco,cardenasclara@example.org,+57 301 358 36 57,2020-08-09,1605.0,Bogotá,Natural,App,0,4.0,75200.0,18800.0,3.0,2.0,0.7144,9.7,1
CLI000551,Pedro Ríos Flórez,andres57@example.com,573120848139,2020-09-12,1571.0,Medellín,Ecommerce,App,0,17.0,,29700.0,5.0,2.0,0.8179,7.1,0
CLI007329,María Bernal Fuentes,morenocarlos@example.com,573065644330,2020-01-31,,,Natural,Web,0,9.0,130500.0,14500.0,28.0,4.0,1.0,8.4,0
CLI002589,Fernanda Isabel Cuéllar Álvarez,yguevara@example.org,(+57) 603 998 28 12,2019-05-18,2054.0,Medellín,Empresa,Web,0,16.0,827200.0,51700.0,72.0,1.0,0.8421,9.4,1
CLI002516,Yair Patiño,mjaramillo@example.org,4012263,25/11/2022,767.0,Cartagena,Empresa,App,0,10.0,550000.0,55000.0,19.0,1.0,0.766,5.0,1
CLI005034,Myriam Paola Pulido Jiménez,uangulo@example.net,(+57)3279141198,2020-05-04,1702.0,,Natural,Web,1,5.0,67000.0,13400.0,,2.0,0.8568,5.0,0
CLI000212,José Carlos Bohórquez Manrique,luz81@example.com,573274974899,2019-11-25,1863.0,Cali,Natural,Punto físico,0,10.0,111000.0,11100.0,,1.0,0.8783,4.7,1
CLI009968,Andrea Contreras,luzcastillo@example.net,57 300 725 87 63,2023-01-10,721.0,Cali,Natural,Punto físico,0,5.0,78500.0,15700.0,19.0,1.0,0.8744,9.0,0
CLI005317,Reinaldo Álvaro Muñoz Castro,sromero@example.net,609 924 63 98,2020-06-18,1657.0,Bogotá,Empresa,App,1,8.0,244800.0,30600.0,63.0,0.0,,8.1,0
CLI008340,Jean Santiago González Ospino,enith76@example.org,018007900910,2019-05-11,2061.0,Barranquilla,Natural,Web,0,3.0,29400.0,9800.0,,1.0,1.0,6.5,0
CLI001439,Rosa Díaz,carmen19@example.com,573203165087,2021-07-18,1262.0,Pereira,Empresa,App,1,10.0,601000.0,60100.0,50.0,0.0,0.7844,4.9,0
CLI009749,William Sanabria Villamil,ramirezcarolina@example.net,3282604836,2023-11-04,423.0,Cartagena,Natural,API,1,3.0,31800.0,10600.0,76.0,2.0,0.8272,4.1,1
CLI000697,Gustavo Arias Bastidas,julian48@example.net,57 318 605 05 58,2023-07-28,522.0,Barranquilla,Natural,Web,1,2.0,19000.0,9500.0,5.0,2.0,0.9883,3.2,0
CLI006897,Marina Clara Rincón,ggomez@example.org,57 605 893 49 78,2023-03-16,656.0,Cúcuta,Empresa,Punto físico,0,,448000.0,32000.0,53.0,0.0,,8.9,0
CLI007131,Patricia María Ríos,alexismosquera@example.com,613 46 93,2019-02-05,2156.0,Medellín,Ecommerce,Punto físico,1,19.0,385700.0,20300.0,27.0,1.0,1.0,8.5,0
CLI001315,Patricia García Rodríguez,ocorrea@example.net,+57 329 200 58 20,2020-03-18,1749.0,Bogotá,,Punto físico,0,8.0,,19400.0,45.0,0.0,0.9891,9.4,0
CLI002304,Nelly Melo,pgonzalez@example.net,+57 302 758 46 62,2023-03-09,663.0,Medellín,Natural,Web,1,5.0,77500.0,,112.0,0.0,0.7661,9.5,0
CLI002407,Olga Vargas,maria86@example.com,321 730 21 56,2020-03-27,1740.0,Cali,Empresa,Punto físico,1,9.0,252000.0,28000.0,5.0,,0.9008,3.2,1
CLI000013,Fernando Acevedo Morales,medinaluz@example.com,(+57)3198646848,2020-04-01,,Cali,Natural,Web,1,5.0,31000.0,6200.0,65.0,1.0,1.0,5.1,1
CLI002933,José José Gómez,pmartinez@example.net,(+57)3010101007,2021-10-20,1168.0,Cali,Natural,Punto físico,0,1.0,13000.0,13000.0,10.0,0.0,0.7816,6.1,1
CLI007310,Lucía Gloria Sánchez Orjuela,stella21@example.org,+573226234112,99/99/9999,,Medellín,Ecommerce,App,0,16.0,267200.0,16700.0,9.0,1.0,0.8372,10.0,0
CLI001347,Arbey Héctor Gómez,hsoto@example.com,573077591107,2019-05-04,2068.0,Medellín,Empresa,Web,0,14.0,627200.0,44800.0,28.0,0.0,0.8417,5.6,0
CLI008910,Carmen Karina Reyes,leandro79@example.com,324 485 14 04,2020-02-16,1780.0,Bogotá,Empresa,App,0,11.0,249700.0,22700.0,1.0,1.0,0.8098,5.6,0
CLI000454,Diana Alba Saavedra Vélez,svalencia@example.com,305 810 79 02,2019-02-25,2136.0,Bogotá,Natural,Web,0,3.0,41100.0,13700.0,37.0,,0.844,5.6,0
CLI004630,René José Rojas,vergarajackeline@example.com,+57 315 094 09 48,2023-08-15,504.0,Bogotá,,,0,4.0,46000.0,11500.0,7.0,1.0,0.8691,9.9,0
CLI007671,Arnulfo Alvarado Jaramillo,veronicapabon@example.org,508 61 09,2021-06-04,1306.0,Pasto,Empresa,Web,0,8.0,348800.0,43600.0,89.0,0.0,0.8296,3.3,0
CLI008727,Sebastián Damián Mendoza Rodríguez,leonardorivas@example.org,573128283104,2019-05-19,2053.0,Pasto,Empresa,,0,15.0,559500.0,37300.0,36.0,0.0,0.9507,8.9,0
CLI008988,Yurani Romero,marianaleon@example.com,314 285 39 06,2021-11-04,1153.0,Manizales,Natural,App,1,6.0,55800.0,,6.0,2.0,0.8075,6.5,0
CLI008342,Miguel Jaider Núñez,claraosorio@example.com,57 306 489 17 85,2022-07-01,914.0,Cali,Empresa,Punto físico,0,9.0,474300.0,52700.0,28.0,1.0,0.9407,6.7,0
